block_lat,block_lon,fold,lat_min,lat_max,lon_min,lon_max
33,15,2,16.5,17.0,7.5,8.0
34,-50,2,17.0,17.5,-25.0,-24.5
34,-33,2,17.0,17.5,-16.5,-16.0
34,-26,2,17.0,17.5,-13.0,-12.5
34,0,2,17.0,17.5,0.0,0.5
36,-33,2,18.0,18.5,-16.5,-16.0
36,1,2,18.0,18.5,0.5,1.0
37,14,2,18.5,19.0,7.0,7.5
37,63,2,18.5,19.0,31.5,32.0
58,-18,2,29.0,29.5,-9.0,-8.5
59,-15,2,29.5,30.0,-7.5,-7.0
62,-13,2,31.0,31.5,-6.5,-6.0
63,-19,2,31.5,32.0,-9.5,-9.0
63,-14,2,31.5,32.0,-7.0,-6.5
64,-18,2,32.0,32.5,-9.0,-8.5
64,-16,2,32.0,32.5,-8.0,-7.5
65,-18,2,32.5,33.0,-9.0,-8.5
66,-16,2,33.0,33.5,-8.0,-7.5
67,-11,2,33.5,34.0,-5.5,-5.0
67,16,2,33.5,34.0,8.0,8.5
67,20,2,33.5,34.0,10.0,10.5
68,-13,2,34.0,34.5,-6.5,-6.0
68,-12,2,34.0,34.5,-6.0,-5.5
68,-11,2,34.0,34.5,-5.5,-5.0
68,-6,2,34.0,34.5,-3.0,-2.5
69,17,2,34.5,35.0,8.5,9.0
70,-9,2,35.0,35.5,-4.5,-4.0
70,17,2,35.0,35.5,8.5,9.0
70,18,2,35.0,35.5,9.0,9.5
71,19,2,35.5,36.0,9.5,10.0
71,20,2,35.5,36.0,10.0,10.5
73,21,2,36.5,37.0,10.5,11.0
-70,39,3,-35.0,-34.5,19.5,20.0
-69,44,3,-34.5,-34.0,22.0,22.5
-69,46,3,-34.5,-34.0,23.0,23.5
-68,37,3,-34.0,-33.5,18.5,19.0
-68,38,3,-34.0,-33.5,19.0,19.5
-66,35,3,-33.0,-32.5,17.5,18.0
-66,36,3,-33.0,-32.5,18.0,18.5
-66,37,3,-33.0,-32.5,18.5,19.0
-66,53,3,-33.0,-32.5,26.5,27.0
-66,54,3,-33.0,-32.5,27.0,27.5
-65,56,3,-32.5,-32.0,28.0,28.5
-64,56,3,-32.0,-31.5,28.0,28.5
-64,57,3,-32.0,-31.5,28.5,29.0
-64,58,3,-32.0,-31.5,29.0,29.5
-63,47,3,-31.5,-31.0,23.5,24.0
-62,44,3,-31.0,-30.5,22.0,22.5
-62,56,3,-31.0,-30.5,28.0,28.5
-61,55,3,-30.5,-30.0,27.5,28.0
-60,48,3,-30.0,-29.5,24.0,24.5
-59,53,3,-29.5,-29.0,26.5,27.0
-59,58,3,-29.5,-29.0,29.0,29.5
-59,63,3,-29.5,-29.0,31.5,32.0
-58,32,3,-29.0,-28.5,16.0,16.5
-58,50,3,-29.0,-28.5,25.0,25.5
-58,60,3,-29.0,-28.5,30.0,30.5
-58,62,3,-29.0,-28.5,31.0,31.5
-58,64,3,-29.0,-28.5,32.0,32.5
-57,37,3,-28.5,-28.0,18.5,19.0
-57,42,3,-28.5,-28.0,21.0,21.5
-57,48,3,-28.5,-28.0,24.0,24.5
-57,49,3,-28.5,-28.0,24.5,25.0
-57,58,3,-28.5,-28.0,29.0,29.5
-57,61,3,-28.5,-28.0,30.5,31.0
-57,62,3,-28.5,-28.0,31.0,31.5
-56,33,3,-28.0,-27.5,16.5,17.0
-56,59,3,-28.0,-27.5,29.5,30.0
-56,60,3,-28.0,-27.5,30.0,30.5
-56,61,3,-28.0,-27.5,30.5,31.0
-56,63,3,-28.0,-27.5,31.5,32.0
-55,46,3,-27.5,-27.0,23.0,23.5
-55,53,3,-27.5,-27.0,26.5,27.0
-54,62,3,-27.0,-26.5,31.0,31.5
-53,43,3,-26.5,-26.0,21.5,22.0
-53,44,3,-26.5,-26.0,22.0,22.5
-53,53,3,-26.5,-26.0,26.5,27.0
-53,55,3,-26.5,-26.0,27.5,28.0
-53,60,3,-26.5,-26.0,30.0,30.5
-53,64,3,-26.5,-26.0,32.0,32.5
-52,50,3,-26.0,-25.5,25.0,25.5
-52,54,3,-26.0,-25.5,27.0,27.5
-52,56,3,-26.0,-25.5,28.0,28.5
-52,63,3,-26.0,-25.5,31.5,32.0
-51,58,3,-25.5,-25.0,29.0,29.5
-51,62,3,-25.5,-25.0,31.0,31.5
-51,88,3,-25.5,-25.0,44.0,44.5
-51,89,3,-25.5,-25.0,44.5,45.0
-50,33,3,-25.0,-24.5,16.5,17.0
-50,35,3,-25.0,-24.5,17.5,18.0
-50,47,3,-25.0,-24.5,23.5,24.0
-50,49,3,-25.0,-24.5,24.5,25.0
-50,51,3,-25.0,-24.5,25.5,26.0
-50,59,3,-25.0,-24.5,29.5,30.0
-50,68,3,-25.0,-24.5,34.0,34.5
-49,43,3,-24.5,-24.0,21.5,22.0
-49,50,3,-24.5,-24.0,25.0,25.5
-49,59,3,-24.5,-24.0,29.5,30.0
-49,69,3,-24.5,-24.0,34.5,35.0
-49,89,3,-24.5,-24.0,44.5,45.0
-48,49,3,-24.0,-23.5,24.5,25.0
-48,55,3,-24.0,-23.5,27.5,28.0
-48,60,3,-24.0,-23.5,30.0,30.5
-48,69,3,-24.0,-23.5,34.5,35.0
-47,95,3,-23.5,-23.0,47.5,48.0
-46,36,3,-23.0,-22.5,18.0,18.5
-46,52,3,-23.0,-22.5,26.0,26.5
-46,53,3,-23.0,-22.5,26.5,27.0
-46,54,3,-23.0,-22.5,27.0,27.5
-46,70,3,-23.0,-22.5,35.0,35.5
-46,87,3,-23.0,-22.5,43.5,44.0
-46,88,3,-23.0,-22.5,44.0,44.5
-45,33,3,-22.5,-22.0,16.5,17.0
-45,37,3,-22.5,-22.0,18.5,19.0
-45,55,3,-22.5,-22.0,27.5,28.0
-45,90,3,-22.5,-22.0,45.0,45.5
-45,92,3,-22.5,-22.0,46.0,46.5
-45,95,3,-22.5,-22.0,47.5,48.0
-44,43,3,-22.0,-21.5,21.5,22.0
-44,55,3,-22.0,-21.5,27.5,28.0
-44,70,3,-22.0,-21.5,35.0,35.5
-43,30,3,-21.5,-21.0,15.0,15.5
-43,53,3,-21.5,-21.0,26.5,27.0
-43,54,3,-21.5,-21.0,27.0,27.5
-43,59,3,-21.5,-21.0,29.5,30.0
-43,61,3,-21.5,-21.0,30.5,31.0
-43,96,3,-21.5,-21.0,48.0,48.5
-42,36,3,-21.0,-20.5,18.0,18.5
-42,54,3,-21.0,-20.5,27.0,27.5
-42,57,3,-21.0,-20.5,28.5,29.0
-42,59,3,-21.0,-20.5,29.5,30.0
-42,61,3,-21.0,-20.5,30.5,31.0
-42,62,3,-21.0,-20.5,31.0,31.5
-42,63,3,-21.0,-20.5,31.5,32.0
-41,29,3,-20.5,-20.0,14.5,15.0
-41,41,3,-20.5,-20.0,20.5,21.0
-41,56,3,-20.5,-20.0,28.0,28.5
-41,60,3,-20.5,-20.0,30.0,30.5
-41,61,3,-20.5,-20.0,30.5,31.0
-41,66,3,-20.5,-20.0,33.0,33.5
-41,67,3,-20.5,-20.0,33.5,34.0
-41,90,3,-20.5,-20.0,45.0,45.5
-40,34,3,-20.0,-19.5,17.0,17.5
-40,44,3,-20.0,-19.5,22.0,22.5
-40,47,3,-20.0,-19.5,23.5,24.0
-40,61,3,-20.0,-19.5,30.5,31.0
-40,63,3,-20.0,-19.5,31.5,32.0
-40,65,3,-20.0,-19.5,32.5,33.0
-40,69,3,-20.0,-19.5,34.5,35.0
-40,70,3,-20.0,-19.5,35.0,35.5
-40,126,3,-20.0,-19.5,63.0,63.5
-39,92,3,-19.5,-19.0,46.0,46.5
-39,94,3,-19.5,-19.0,47.0,47.5
-38,28,3,-19.0,-18.5,14.0,14.5
-38,43,3,-19.0,-18.5,21.5,22.0
-38,44,3,-19.0,-18.5,22.0,22.5
-38,59,3,-19.0,-18.5,29.5,30.0
-38,63,3,-19.0,-18.5,31.5,32.0
-38,65,3,-19.0,-18.5,32.5,33.0
-38,89,3,-19.0,-18.5,44.5,45.0
-38,92,3,-19.0,-18.5,46.0,46.5
-38,97,3,-19.0,-18.5,48.5,49.0
-37,34,3,-18.5,-18.0,17.0,17.5
-37,38,3,-18.5,-18.0,19.0,19.5
-37,39,3,-18.5,-18.0,19.5,20.0
-37,42,3,-18.5,-18.0,21.0,21.5
-37,92,3,-18.5,-18.0,46.0,46.5
-36,37,3,-18.0,-17.5,18.5,19.0
-36,38,3,-18.0,-17.5,19.0,19.5
-36,50,3,-18.0,-17.5,25.0,25.5
-36,63,3,-18.0,-17.5,31.5,32.0
-35,30,3,-17.5,-17.0,15.0,15.5
-35,48,3,-17.5,-17.0,24.0,24.5
-35,49,3,-17.5,-17.0,24.5,25.0
-35,55,3,-17.5,-17.0,27.5,28.0
-35,60,3,-17.5,-17.0,30.0,30.5
-35,73,3,-17.5,-17.0,36.5,37.0
-35,74,3,-17.5,-17.0,37.0,37.5
-34,31,3,-17.0,-16.5,15.5,16.0
-34,32,3,-17.0,-16.5,16.0,16.5
-34,52,3,-17.0,-16.5,26.0,26.5
-34,53,3,-17.0,-16.5,26.5,27.0
-34,54,3,-17.0,-16.5,27.0,27.5
-34,56,3,-17.0,-16.5,28.0,28.5
-34,57,3,-17.0,-16.5,28.5,29.0
-34,59,3,-17.0,-16.5,29.5,30.0
-34,75,3,-17.0,-16.5,37.5,38.0
-34,77,3,-17.0,-16.5,38.5,39.0
-34,78,3,-17.0,-16.5,39.0,39.5
-34,93,3,-17.0,-16.5,46.5,47.0
-33,59,3,-16.5,-16.0,29.5,30.0
-33,62,3,-16.5,-16.0,31.0,31.5
-33,72,3,-16.5,-16.0,36.0,36.5
-33,75,3,-16.5,-16.0,37.5,38.0
-33,91,3,-16.5,-16.0,45.5,46.0
-32,25,3,-16.0,-15.5,12.5,13.0
-32,65,3,-16.0,-15.5,32.5,33.0
-32,68,3,-16.0,-15.5,34.0,34.5
-32,95,3,-16.0,-15.5,47.5,48.0
-31,25,3,-15.5,-15.0,12.5,13.0
-31,26,3,-15.5,-15.0,13.0,13.5
-31,28,3,-15.5,-15.0,14.0,14.5
-31,46,3,-15.5,-15.0,23.0,23.5
-31,48,3,-15.5,-15.0,24.0,24.5
-31,54,3,-15.5,-15.0,27.0,27.5
-31,56,3,-15.5,-15.0,28.0,28.5
-31,57,3,-15.5,-15.0,28.5,29.0
-31,63,3,-15.5,-15.0,31.5,32.0
-31,65,3,-15.5,-15.0,32.5,33.0
-31,70,3,-15.5,-15.0,35.0,35.5
-31,72,3,-15.5,-15.0,36.0,36.5
-31,79,3,-15.5,-15.0,39.5,40.0
-31,94,3,-15.5,-15.0,47.0,47.5
-30,26,3,-15.0,-14.5,13.0,13.5
-30,44,3,-15.0,-14.5,22.0,22.5
-30,48,3,-15.0,-14.5,24.0,24.5
-30,50,3,-15.0,-14.5,25.0,25.5
-30,54,3,-15.0,-14.5,27.0,27.5
-30,61,3,-15.0,-14.5,30.5,31.0
-30,68,3,-15.0,-14.5,34.0,34.5
-29,63,3,-14.5,-14.0,31.5,32.0
-29,66,3,-14.5,-14.0,33.0,33.5
-29,70,3,-14.5,-14.0,35.0,35.5
-29,76,3,-14.5,-14.0,38.0,38.5
-29,99,3,-14.5,-14.0,49.5,50.0
-28,31,3,-14.0,-13.5,15.5,16.0
-28,62,3,-14.0,-13.5,31.0,31.5
-28,66,3,-14.0,-13.5,33.0,33.5
-28,69,3,-14.0,-13.5,34.5,35.0
-28,77,3,-14.0,-13.5,38.5,39.0
-27,57,3,-13.5,-13.0,28.5,29.0
-27,72,3,-13.5,-13.0,36.0,36.5
-27,79,3,-13.5,-13.0,39.5,40.0
-26,26,3,-13.0,-12.5,13.0,13.5
-26,68,3,-13.0,-12.5,34.0,34.5
-26,69,3,-13.0,-12.5,34.5,35.0
-26,70,3,-13.0,-12.5,35.0,35.5
-26,81,3,-13.0,-12.5,40.5,41.0
-25,29,3,-12.5,-12.0,14.5,15.0
-25,31,3,-12.5,-12.0,15.5,16.0
-25,52,3,-12.5,-12.0,26.0,26.5
-25,62,3,-12.5,-12.0,31.0,31.5
-25,66,3,-12.5,-12.0,33.0,33.5
-25,67,3,-12.5,-12.0,33.5,34.0
-25,98,3,-12.5,-12.0,49.0,49.5
-24,30,3,-12.0,-11.5,15.0,15.5
-24,32,3,-12.0,-11.5,16.0,16.5
-24,34,3,-12.0,-11.5,17.0,17.5
-24,50,3,-12.0,-11.5,25.0,25.5
-24,60,3,-12.0,-11.5,30.0,30.5
-24,65,3,-12.0,-11.5,32.5,33.0
-23,29,3,-11.5,-11.0,14.5,15.0
-23,32,3,-11.5,-11.0,16.0,16.5
-23,59,3,-11.5,-11.0,29.5,30.0
-23,68,3,-11.5,-11.0,34.0,34.5
-23,72,3,-11.5,-11.0,36.0,36.5
-23,76,3,-11.5,-11.0,38.0,38.5
-22,57,3,-11.0,-10.5,28.5,29.0
-22,58,3,-11.0,-10.5,29.0,29.5
-22,59,3,-11.0,-10.5,29.5,30.0
-22,68,3,-11.0,-10.5,34.0,34.5
-22,75,3,-11.0,-10.5,37.5,38.0
-22,76,3,-11.0,-10.5,38.0,38.5
-22,80,3,-11.0,-10.5,40.0,40.5
-21,59,3,-10.5,-10.0,29.5,30.0
-21,64,3,-10.5,-10.0,32.0,32.5
-21,65,3,-10.5,-10.0,32.5,33.0
-21,80,3,-10.5,-10.0,40.0,40.5
-20,32,3,-10.0,-9.5,16.0,16.5
-20,37,3,-10.0,-9.5,18.5,19.0
-20,63,3,-10.0,-9.5,31.5,32.0
-20,66,3,-10.0,-9.5,33.0,33.5
-20,67,3,-10.0,-9.5,33.5,34.0
-20,76,3,-10.0,-9.5,38.0,38.5
-19,29,3,-9.5,-9.0,14.5,15.0
-19,68,3,-9.5,-9.0,34.0,34.5
-19,78,3,-9.5,-9.0,39.0,39.5
-18,31,3,-9.0,-8.5,15.5,16.0
-18,61,3,-9.0,-8.5,30.5,31.0
-18,64,3,-9.0,-8.5,32.0,32.5
-18,65,3,-9.0,-8.5,32.5,33.0
-18,66,3,-9.0,-8.5,33.0,33.5
-18,72,3,-9.0,-8.5,36.0,36.5
-17,41,3,-8.5,-8.0,20.5,21.0
-17,64,3,-8.5,-8.0,32.0,32.5
-17,72,3,-8.5,-8.0,36.0,36.5
-17,73,3,-8.5,-8.0,36.5,37.0
-17,77,3,-8.5,-8.0,38.5,39.0
-16,42,3,-8.0,-7.5,21.0,21.5
-16,62,3,-8.0,-7.5,31.0,31.5
-16,77,3,-8.0,-7.5,38.5,39.0
-15,27,3,-7.5,-7.0,13.5,14.0
-15,71,3,-7.5,-7.0,35.5,36.0
-14,29,3,-7.0,-6.5,14.5,15.0
-14,42,3,-7.0,-6.5,21.0,21.5
-14,71,3,-7.0,-6.5,35.5,36.0
-13,24,3,-6.5,-6.0,12.0,12.5
-13,30,3,-6.5,-6.0,15.0,15.5
-13,73,3,-6.5,-6.0,36.5,37.0
-13,75,3,-6.5,-6.0,37.5,38.0
-13,79,3,-6.5,-6.0,39.5,40.0
-12,70,3,-6.0,-5.5,35.0,35.5
-12,72,3,-6.0,-5.5,36.0,36.5
-12,76,3,-6.0,-5.5,38.0,38.5
-12,77,3,-6.0,-5.5,38.5,39.0
-11,79,3,-5.5,-5.0,39.5,40.0
-10,66,3,-5.0,-4.5,33.0,33.5
-10,76,3,-5.0,-4.5,38.0,38.5
-10,78,3,-5.0,-4.5,39.0,39.5
-9,25,3,-4.5,-4.0,12.5,13.0
-9,66,3,-4.5,-4.0,33.0,33.5
-9,111,3,-4.5,-4.0,55.5,56.0
-8,28,3,-4.0,-3.5,14.0,14.5
-8,64,3,-4.0,-3.5,32.0,32.5
-8,66,3,-4.0,-3.5,33.0,33.5
-8,68,3,-4.0,-3.5,34.0,34.5
-8,74,3,-4.0,-3.5,37.0,37.5
-7,65,3,-3.5,-3.0,32.5,33.0
-7,77,3,-3.5,-3.0,38.5,39.0
-7,80,3,-3.5,-3.0,40.0,40.5
-6,21,3,-3.0,-2.5,10.5,11.0
-6,64,3,-3.0,-2.5,32.0,32.5
-5,63,3,-2.5,-2.0,31.5,32.0
-5,65,3,-2.5,-2.0,32.5,33.0
-5,66,3,-2.5,-2.0,33.0,33.5
-5,75,3,-2.5,-2.0,37.5,38.0
-5,80,3,-2.5,-2.0,40.0,40.5
-4,20,3,-2.0,-1.5,10.0,10.5
-4,23,3,-2.0,-1.5,11.5,12.0
-4,75,3,-2.0,-1.5,37.5,38.0
-4,76,3,-2.0,-1.5,38.0,38.5
-3,17,3,-1.5,-1.0,8.5,9.0
-3,69,3,-1.5,-1.0,34.5,35.0
-3,72,3,-1.5,-1.0,36.0,36.5
-3,74,3,-1.5,-1.0,37.0,37.5
-3,76,3,-1.5,-1.0,38.0,38.5
-2,29,3,-1.0,-0.5,14.5,15.0
-2,68,3,-1.0,-0.5,34.0,34.5
-2,73,3,-1.0,-0.5,36.5,37.0
-1,23,3,-0.5,0.0,11.5,12.0
-1,61,3,-0.5,0.0,30.5,31.0
-1,65,3,-0.5,0.0,32.5,33.0
-1,68,3,-0.5,0.0,34.0,34.5
0,62,3,0.0,0.5,31.0,31.5
0,74,3,0.0,0.5,37.0,37.5
1,18,3,0.5,1.0,9.0,9.5
1,25,3,0.5,1.0,12.5,13.0
1,68,3,0.5,1.0,34.0,34.5
1,70,3,0.5,1.0,35.0,35.5
2,23,3,1.0,1.5,11.5,12.0
2,63,3,1.0,1.5,31.5,32.0
3,23,3,1.5,2.0,11.5,12.0
3,36,3,1.5,2.0,18.0,18.5
3,62,3,1.5,2.0,31.0,31.5
3,80,3,1.5,2.0,40.0,40.5
4,22,3,2.0,2.5,11.0,11.5
4,70,3,2.0,2.5,35.0,35.5
4,76,3,2.0,2.5,38.0,38.5
5,23,3,2.5,3.0,11.5,12.0
5,63,3,2.5,3.0,31.5,32.0
6,70,3,3.0,3.5,35.0,35.5
7,24,3,3.5,4.0,12.0,12.5
8,18,3,4.0,4.5,9.0,9.5
8,19,3,4.0,4.5,9.5,10.0
8,22,3,4.0,4.5,11.0,11.5
9,-17,3,4.5,5.0,-8.5,-8.0
9,19,3,4.5,5.0,9.5,10.0
9,29,3,4.5,5.0,14.5,15.0
10,-20,3,5.0,5.5,-10.0,-9.5
10,-8,3,5.0,5.5,-4.0,-3.5
10,-6,3,5.0,5.5,-3.0,-2.5
10,-1,3,5.0,5.5,-0.5,0.0
10,13,3,5.0,5.5,6.5,7.0
10,16,3,5.0,5.5,8.0,8.5
10,18,3,5.0,5.5,9.0,9.5
10,77,3,5.0,5.5,38.5,39.0
11,-7,3,5.5,6.0,-3.5,-3.0
11,-1,3,5.5,6.0,-0.5,0.0
11,73,3,5.5,6.0,36.5,37.0
11,76,3,5.5,6.0,38.0,38.5
11,77,3,5.5,6.0,38.5,39.0
11,85,3,5.5,6.0,42.5,43.0
12,-11,3,6.0,6.5,-5.5,-5.0
12,-7,3,6.0,6.5,-3.5,-3.0
12,-6,3,6.0,6.5,-3.0,-2.5
12,4,3,6.0,6.5,2.0,2.5
12,13,3,6.0,6.5,6.5,7.0
12,20,3,6.0,6.5,10.0,10.5
12,23,3,6.0,6.5,11.5,12.0
13,-20,3,6.5,7.0,-10.0,-9.5
13,-19,3,6.5,7.0,-9.5,-9.0
13,-11,3,6.5,7.0,-5.5,-5.0
13,-9,3,6.5,7.0,-4.5,-4.0
13,-7,3,6.5,7.0,-3.5,-3.0
13,16,3,6.5,7.0,8.0,8.5
13,23,3,6.5,7.0,11.5,12.0
13,26,3,6.5,7.0,13.0,13.5
13,71,3,6.5,7.0,35.5,36.0
13,77,3,6.5,7.0,38.5,39.0
13,86,3,6.5,7.0,43.0,43.5
14,-18,3,7.0,7.5,-9.0,-8.5
14,-13,3,7.0,7.5,-6.5,-6.0
14,-10,3,7.0,7.5,-5.0,-4.5
14,-8,3,7.0,7.5,-4.0,-3.5
14,2,3,7.0,7.5,1.0,1.5
14,4,3,7.0,7.5,2.0,2.5
14,16,3,7.0,7.5,8.0,8.5
14,21,3,7.0,7.5,10.5,11.0
14,27,3,7.0,7.5,13.5,14.0
14,71,3,7.0,7.5,35.5,36.0
14,78,3,7.0,7.5,39.0,39.5
14,81,3,7.0,7.5,40.5,41.0
15,-24,3,7.5,8.0,-12.0,-11.5
15,-22,3,7.5,8.0,-11.0,-10.5
15,-13,3,7.5,8.0,-6.5,-6.0
15,2,3,7.5,8.0,1.0,1.5
15,8,3,7.5,8.0,4.0,4.5
15,9,3,7.5,8.0,4.5,5.0
15,14,3,7.5,8.0,7.0,7.5
15,73,3,7.5,8.0,36.5,37.0
16,-22,3,8.0,8.5,-11.0,-10.5
16,-19,3,8.0,8.5,-9.5,-9.0
16,-16,3,8.0,8.5,-8.0,-7.5
16,-11,3,8.0,8.5,-5.5,-5.0
16,-10,3,8.0,8.5,-5.0,-4.5
16,-6,3,8.0,8.5,-3.0,-2.5
16,2,3,8.0,8.5,1.0,1.5
16,5,3,8.0,8.5,2.5,3.0
17,-18,3,8.5,9.0,-9.0,-8.5
17,-13,3,8.5,9.0,-6.5,-6.0
17,5,3,8.5,9.0,2.5,3.0
17,11,3,8.5,9.0,5.5,6.0
17,13,3,8.5,9.0,6.5,7.0
17,15,3,8.5,9.0,7.5,8.0
17,26,3,8.5,9.0,13.0,13.5
17,27,3,8.5,9.0,13.5,14.0
17,76,3,8.5,9.0,38.0,38.5
17,77,3,8.5,9.0,38.5,39.0
17,81,3,8.5,9.0,40.5,41.0
18,-25,3,9.0,9.5,-12.5,-12.0
18,-22,3,9.0,9.5,-11.0,-10.5
18,-6,3,9.0,9.5,-3.0,-2.5
18,2,3,9.0,9.5,1.0,1.5
18,4,3,9.0,9.5,2.0,2.5
18,6,3,9.0,9.5,3.0,3.5
18,16,3,9.0,9.5,8.0,8.5
18,18,3,9.0,9.5,9.0,9.5
18,27,3,9.0,9.5,13.5,14.0
18,76,3,9.0,9.5,38.0,38.5
19,-28,3,9.5,10.0,-14.0,-13.5
19,-2,3,9.5,10.0,-1.0,-0.5
19,-1,3,9.5,10.0,-0.5,0.0
19,4,3,9.5,10.0,2.0,2.5
19,7,3,9.5,10.0,3.5,4.0
19,14,3,9.5,10.0,7.0,7.5
19,23,3,9.5,10.0,11.5,12.0
19,24,3,9.5,10.0,12.0,12.5
19,27,3,9.5,10.0,13.5,14.0
19,71,3,9.5,10.0,35.5,36.0
19,73,3,9.5,10.0,36.5,37.0
19,80,3,9.5,10.0,40.0,40.5
20,-16,3,10.0,10.5,-8.0,-7.5
20,-14,3,10.0,10.5,-7.0,-6.5
20,-11,3,10.0,10.5,-5.5,-5.0
20,-10,3,10.0,10.5,-5.0,-4.5
20,-9,3,10.0,10.5,-4.5,-4.0
20,-6,3,10.0,10.5,-3.0,-2.5
20,1,3,10.0,10.5,0.5,1.0
20,5,3,10.0,10.5,2.5,3.0
20,6,3,10.0,10.5,3.0,3.5
20,14,3,10.0,10.5,7.0,7.5
20,27,3,10.0,10.5,13.5,14.0
20,31,3,10.0,10.5,15.5,16.0
20,71,3,10.0,10.5,35.5,36.0
21,-23,3,10.5,11.0,-11.5,-11.0
21,-22,3,10.5,11.0,-11.0,-10.5
21,-11,3,10.5,11.0,-5.5,-5.0
21,3,3,10.5,11.0,1.5,2.0
21,4,3,10.5,11.0,2.0,2.5
21,7,3,10.5,11.0,3.5,4.0
21,19,3,10.5,11.0,9.5,10.0
21,27,3,10.5,11.0,13.5,14.0
21,28,3,10.5,11.0,14.0,14.5
21,30,3,10.5,11.0,15.0,15.5
21,75,3,10.5,11.0,37.5,38.0
21,77,3,10.5,11.0,38.5,39.0
21,79,3,10.5,11.0,39.5,40.0
22,-30,3,11.0,11.5,-15.0,-14.5
22,-9,3,11.0,11.5,-4.5,-4.0
22,-6,3,11.0,11.5,-3.0,-2.5
22,4,3,11.0,11.5,2.0,2.5
22,15,3,11.0,11.5,7.5,8.0
22,19,3,11.0,11.5,9.5,10.0
22,20,3,11.0,11.5,10.0,10.5
22,72,3,11.0,11.5,36.0,36.5
22,76,3,11.0,11.5,38.0,38.5
23,-26,3,11.5,12.0,-13.0,-12.5
23,-19,3,11.5,12.0,-9.5,-9.0
23,-18,3,11.5,12.0,-9.0,-8.5
23,-16,3,11.5,12.0,-8.0,-7.5
23,-11,3,11.5,12.0,-5.5,-5.0
23,-1,3,11.5,12.0,-0.5,0.0
23,5,3,11.5,12.0,2.5,3.0
23,15,3,11.5,12.0,7.5,8.0
23,20,3,11.5,12.0,10.0,10.5
23,21,3,11.5,12.0,10.5,11.0
23,48,3,11.5,12.0,24.0,24.5
23,50,3,11.5,12.0,25.0,25.5
23,76,3,11.5,12.0,38.0,38.5
24,-27,3,12.0,12.5,-13.5,-13.0
24,-23,3,12.0,12.5,-11.5,-11.0
24,-17,3,12.0,12.5,-8.5,-8.0
24,-12,3,12.0,12.5,-6.0,-5.5
24,-9,3,12.0,12.5,-4.5,-4.0
24,-6,3,12.0,12.5,-3.0,-2.5
24,-4,3,12.0,12.5,-2.0,-1.5
24,0,3,12.0,12.5,0.0,0.5
24,6,3,12.0,12.5,3.0,3.5
24,48,3,12.0,12.5,24.0,24.5
24,79,3,12.0,12.5,39.5,40.0
25,-23,3,12.5,13.0,-11.5,-11.0
25,-22,3,12.5,13.0,-11.0,-10.5
25,-15,3,12.5,13.0,-7.5,-7.0
25,-13,3,12.5,13.0,-6.5,-6.0
25,-10,3,12.5,13.0,-5.0,-4.5
25,-6,3,12.5,13.0,-3.0,-2.5
25,4,3,12.5,13.0,2.0,2.5
25,27,3,12.5,13.0,13.5,14.0
25,49,3,12.5,13.0,24.5,25.0
25,61,3,12.5,13.0,30.5,31.0
26,-20,3,13.0,13.5,-10.0,-9.5
26,-16,3,13.0,13.5,-8.0,-7.5
26,-11,3,13.0,13.5,-5.5,-5.0
26,0,3,13.0,13.5,0.0,0.5
26,1,3,13.0,13.5,0.5,1.0
26,8,3,13.0,13.5,4.0,4.5
26,14,3,13.0,13.5,7.0,7.5
26,15,3,13.0,13.5,7.5,8.0
26,23,3,13.0,13.5,11.5,12.0
26,77,3,13.0,13.5,38.5,39.0
26,79,3,13.0,13.5,39.5,40.0
27,-32,3,13.5,14.0,-16.0,-15.5
27,-28,3,13.5,14.0,-14.0,-13.5
27,-25,3,13.5,14.0,-12.5,-12.0
27,-11,3,13.5,14.0,-5.5,-5.0
27,-10,3,13.5,14.0,-5.0,-4.5
27,5,3,13.5,14.0,2.5,3.0
27,8,3,13.5,14.0,4.0,4.5
27,13,3,13.5,14.0,6.5,7.0
27,48,3,13.5,14.0,24.0,24.5
27,50,3,13.5,14.0,25.0,25.5
27,65,3,13.5,14.0,32.5,33.0
27,70,3,13.5,14.0,35.0,35.5
27,71,3,13.5,14.0,35.5,36.0
28,-30,3,14.0,14.5,-15.0,-14.5
28,7,3,14.0,14.5,3.5,4.0
28,13,3,14.0,14.5,6.5,7.0
28,18,3,14.0,14.5,9.0,9.5
28,61,3,14.0,14.5,30.5,31.0
28,67,3,14.0,14.5,33.5,34.0
29,-48,3,14.5,15.0,-24.0,-23.5
29,-23,3,14.5,15.0,-11.5,-11.0
29,-21,3,14.5,15.0,-10.5,-10.0
29,-16,3,14.5,15.0,-8.0,-7.5
29,12,3,14.5,15.0,6.0,6.5
29,21,3,14.5,15.0,10.5,11.0
30,-47,3,15.0,15.5,-23.5,-23.0
30,-34,3,15.0,15.5,-17.0,-16.5
30,-26,3,15.0,15.5,-13.0,-12.5
30,-25,3,15.0,15.5,-12.5,-12.0
30,-24,3,15.0,15.5,-12.0,-11.5
30,-20,3,15.0,15.5,-10.0,-9.5
30,-7,3,15.0,15.5,-3.5,-3.0
30,10,3,15.0,15.5,5.0,5.5
30,64,3,15.0,15.5,32.0,32.5
30,71,3,15.0,15.5,35.5,36.0
31,-27,3,15.5,16.0,-13.5,-13.0
31,-14,3,15.5,16.0,-7.0,-6.5
